3456,1,lad,M1_Noun_predicative_201,F1_Noun_predicative_201,0,0,0,target,41138272,149002709,189672332,81476065,5089174,232300858
3457,1,lad,M2_Noun_attributive_183,0,0,0,0,target,848866,111122936,209853925,198222968,316997588,2911639
3458,2,lad,M2_Noun_ditransitive_8,0,0,0,0,target,15324910,216095392,25678693,1149805095,312372986,255225469
3459,2,lad,M2_Noun_transitiveend_127,0,0,0,0,target,102467006,276568709,394094179,394574974,386905405,191548769
3460,2,lad,M2_Noun_transitivePP_74,0,0,0,0,target,102467006,276568709,394094179,394574974,386905405,191548769
3461,2,lady,M1_Noun_intransitivePPbeg_5,F2_Noun_intransitivePPbeg_5,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3462,2,lady,M1_Noun_intransitivePPend_37,F2_Noun_intransitivePPend_37,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3463,1,lady,M1_Noun_single_2syll_35,F2_Noun_single_2syll_35,0,0,0,target,126153506,23830819,408323917,132348320,279289346,117492673
3464,2,lady,M3_Noun_transitivePP_7,F2_Noun_transitivePP_7,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3465,1,lady,F2_Noun_intransitive_5,M1_Noun_intransitive_5,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3466,1,lady,F2_Noun_phrase_2syll_35,M1_Noun_phrase_2syll_35,0,0,0,target,126153506,23830819,408323917,132348320,279289346,117492673
3467,1,lady,F2_Noun_predicative_19,M1_Noun_predicative_19,0,0,0,target,965485123,175178822,214294942,350728799,285860489,116158192
3468,1,lady,F1_Noun_attributive_1,M3_Noun_attributive_1,0,0,0,target,965485123,175178822,214294942,350728799,285860489,116158192
3469,2,lady,M1_Noun_transitivebeg_2,0,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3470,2,lady,M1_Noun_transitiveend_59,0,0,0,0,target,126153506,23830819,132348320,87275050,279289346,117492673
3471,1,lamp,M2_Noun_attributive_208,F2_Noun_attributive_208,0,0,0,target,297357317,169194527,230588749,337601207,7098557,244858375
3472,1,lamp,F2_Noun_phrase_1syll_218,M2_Noun_phrase_1syll_218,0,0,0,target,297357317,169194527,300125504,55452940,7098557,244858375
3473,1,lamp,F2_Noun_predicative_229,M2_Noun_predicative_229,0,0,0,target,297357317,169194527,300125504,337601207,7098557,244858375
3474,1,lamp,F2_Noun_single_1syll_218,M2_Noun_single_1syll_218,0,0,0,target,297357317,169194527,300125504,55452940,7098557,244858375
3475,1,lampshade,M2_Noun_attributive_304,F2_Noun_attributive_304,0,0,0,target,244858375,170629925,230953855,309148898,347992079,0
3476,2,lampshade,M2_Noun_transitiveend_185,F2_Noun_transitiveend_185,F2_Noun_intransitivePPend_98,M2_Noun_intransitivePPend_98,0,target,63051328,405842518,230953855,336829169,163860881,0
3477,2,lampshade,M2_Noun_transitivePP_102,F2_Noun_transitivePP_102,0,0,0,target,63051328,405842518,230953855,336829169,163860881,0
3478,1,lampshade,F2_Noun_phrase_2syll_256,M2_Noun_phrase_2syll_256,0,0,0,target,244858375,170629925,230953855,309148898,347992079,0
3479,1,lampshade,F2_Noun_predicative_307,M2_Noun_predicative_307,0,0,0,target,244858375,327417464,307665356,170629925,309148898,347992079
